kem,signature,kem_category,signature_category,loss_profile,iterations,outliers_removed,mean_ms,std_ms,ci95_low_ms,ci95_high_ms,quic_mode
frodo976aes,p521_sphincsshake256ssimple,pqc,pqc-hybrid,off,19,1,492.868947,0.248728,492.757106,492.980789,0 - default
frodo976aes,ED25519,pqc,classic,off,18,2,4.407778,0.046597,4.386251,4.429304,0 - default
frodo976aes,ED448,pqc,classic,off,19,1,4.701053,0.080477,4.664866,4.737240,0 - default
p384_frodo976aes,MLDSA44,pqc-hybrid,pqc,off,19,1,11.852632,0.184687,11.769586,11.935677,0 - default
p384_frodo976aes,MLDSA65,pqc-hybrid,pqc,off,17,3,12.133529,0.330283,11.976523,12.290536,0 - default
p384_frodo976aes,MLDSA87,pqc-hybrid,pqc,off,17,3,12.343529,0.287901,12.206670,12.480389,0 - default
p384_frodo976aes,p256_mldsa44,pqc-hybrid,pqc-hybrid,off,18,2,12.307222,0.107145,12.257724,12.356721,0 - default
p384_frodo976aes,rsa3072_mldsa44,pqc-hybrid,pqc-hybrid,off,19,1,13.873158,0.086990,13.834042,13.912273,0 - default
p384_frodo976aes,p384_mldsa65,pqc-hybrid,pqc-hybrid,off,19,1,13.456316,0.079037,13.420777,13.491855,0 - default
p384_frodo976aes,p521_mldsa87,pqc-hybrid,pqc-hybrid,off,19,1,15.589474,0.128991,15.531472,15.647475,0 - default
p384_frodo976aes,falcon512,pqc-hybrid,pqc,off,19,1,12.046316,0.107508,11.997974,12.094657,0 - default
p384_frodo976aes,falcon1024,pqc-hybrid,pqc,off,18,2,12.329444,0.083980,12.290648,12.368241,0 - default
p384_frodo976aes,p256_falcon512,pqc-hybrid,pqc-hybrid,off,18,2,12.290556,0.064029,12.260976,12.320135,0 - default
p384_frodo976aes,rsa3072_falcon512,pqc-hybrid,pqc-hybrid,off,18,2,14.141667,0.187938,14.054844,14.228489,0 - default
p384_frodo976aes,falconpadded512,pqc-hybrid,pqc,off,19,1,12.004737,0.074264,11.971343,12.038130,0 - default
p384_frodo976aes,p256_falconpadded512,pqc-hybrid,pqc-hybrid,off,17,3,12.281765,0.047728,12.259076,12.304453,0 - default
p384_frodo976aes,rsa3072_falconpadded512,pqc-hybrid,pqc-hybrid,off,18,2,14.021667,0.063362,13.992395,14.050938,0 - default
p384_frodo976aes,p521_falcon1024,pqc-hybrid,pqc-hybrid,off,19,1,15.815789,0.207078,15.722676,15.908903,0 - default
p384_frodo976aes,falconpadded1024,pqc-hybrid,pqc,off,19,1,12.217368,0.083921,12.179633,12.255104,0 - default
p384_frodo976aes,p521_falconpadded1024,pqc-hybrid,pqc-hybrid,off,19,1,15.868421,0.142254,15.804456,15.932386,0 - default
p384_frodo976aes,sphincssha2128fsimple,pqc-hybrid,pqc,off,19,1,19.551579,0.085782,19.513007,19.590151,0 - default
p384_frodo976aes,p256_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,18,2,19.913889,0.093314,19.870780,19.956998,0 - default
p384_frodo976aes,rsa3072_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,21.789474,0.134845,21.728840,21.850107,0 - default
p384_frodo976aes,sphincssha2128ssimple,pqc-hybrid,pqc,off,19,1,158.610526,0.151455,158.542424,158.678629,0 - default
p384_frodo976aes,p256_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,159.067895,0.260887,158.950586,159.185204,0 - default
p384_frodo976aes,rsa3072_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,160.748421,0.217160,160.650774,160.846068,0 - default
p384_frodo976aes,sphincssha2192fsimple,pqc-hybrid,pqc,off,19,1,24.906842,0.120280,24.852758,24.960927,0 - default
p384_frodo976aes,p384_sphincssha2192fsimple,pqc-hybrid,pqc-hybrid,off,19,1,26.907368,0.092367,26.865835,26.948901,0 - default
p384_frodo976aes,sphincssha2192ssimple,pqc-hybrid,pqc,off,19,1,276.663684,0.146902,276.597629,276.729739,0 - default
p384_frodo976aes,p384_sphincssha2192ssimple,pqc-hybrid,pqc-hybrid,off,20,0,278.348500,0.230338,278.247550,278.449450,0 - default
p384_frodo976aes,sphincssha2256fsimple,pqc-hybrid,pqc,off,19,1,37.806842,0.133876,37.746644,37.867040,0 - default
p384_frodo976aes,p521_sphincssha2256fsimple,pqc-hybrid,pqc-hybrid,off,18,2,41.159444,0.094711,41.115690,41.203199,0 - default
p384_frodo976aes,sphincssha2256ssimple,pqc-hybrid,pqc,off,19,1,252.126842,0.089570,252.086566,252.167118,0 - default
p384_frodo976aes,p521_sphincssha2256ssimple,pqc-hybrid,pqc-hybrid,off,18,2,255.759444,0.116188,255.705768,255.813121,0 - default
p384_frodo976aes,sphincsshake128fsimple,pqc-hybrid,pqc,off,17,3,28.240000,0.100809,28.192078,28.287922,0 - default
p384_frodo976aes,p256_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,20,0,28.674000,0.204023,28.584583,28.763417,0 - default
p384_frodo976aes,rsa3072_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,30.425789,0.084480,30.387803,30.463776,0 - default
p384_frodo976aes,sphincsshake128ssimple,pqc-hybrid,pqc,off,18,2,327.420000,0.209734,327.323108,327.516892,0 - default
p384_frodo976aes,p256_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,20,0,328.015000,0.290091,327.887862,328.142138,0 - default
p384_frodo976aes,rsa3072_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,18,2,329.598889,0.219435,329.497515,329.700263,0 - default
p384_frodo976aes,sphincsshake192fsimple,pqc-hybrid,pqc,off,19,1,38.418421,0.119036,38.364896,38.471946,0 - default
p384_frodo976aes,p384_sphincsshake192fsimple,pqc-hybrid,pqc-hybrid,off,18,2,40.016667,0.074518,39.982241,40.051092,0 - default
p384_frodo976aes,sphincsshake192ssimple,pqc-hybrid,pqc,off,17,3,578.738235,0.170266,578.657296,578.819175,0 - default
p384_frodo976aes,p384_sphincsshake192ssimple,pqc-hybrid,pqc-hybrid,off,20,0,581.034500,0.506718,580.812421,581.256579,0 - default
p384_frodo976aes,sphincsshake256fsimple,pqc-hybrid,pqc,off,18,2,66.157778,0.167913,66.080206,66.235350,0 - default
p384_frodo976aes,p521_sphincsshake256fsimple,pqc-hybrid,pqc-hybrid,off,19,1,69.669474,0.177058,69.589858,69.749089,0 - default
p384_frodo976aes,sphincsshake256ssimple,pqc-hybrid,pqc,off,18,2,495.491111,0.291787,495.356312,495.625910,0 - default
p384_frodo976aes,p521_sphincsshake256ssimple,pqc-hybrid,pqc-hybrid,off,20,0,499.263500,0.225488,499.164675,499.362325,0 - default
p384_frodo976aes,ED25519,pqc-hybrid,classic,off,18,2,11.367222,0.061530,11.338797,11.395648,0 - default
p384_frodo976aes,ED448,pqc-hybrid,classic,off,17,3,11.652353,0.037505,11.634524,11.670182,0 - default
x448_frodo976aes,MLDSA44,pqc-hybrid,pqc,off,19,1,6.088421,0.371966,5.921165,6.255677,0 - default
x448_frodo976aes,MLDSA65,pqc-hybrid,pqc,off,18,2,6.352778,0.268784,6.228606,6.476950,0 - default
x448_frodo976aes,MLDSA87,pqc-hybrid,pqc,off,19,1,6.628947,0.428043,6.436476,6.821419,0 - default
x448_frodo976aes,p256_mldsa44,pqc-hybrid,pqc-hybrid,off,16,4,6.555625,0.049121,6.531555,6.579695,0 - default
x448_frodo976aes,rsa3072_mldsa44,pqc-hybrid,pqc-hybrid,off,16,4,8.298750,0.062383,8.268182,8.329318,0 - default
x448_frodo976aes,p384_mldsa65,pqc-hybrid,pqc-hybrid,off,17,3,7.860000,0.059791,7.831577,7.888423,0 - default
x448_frodo976aes,p521_mldsa87,pqc-hybrid,pqc-hybrid,off,19,1,9.965263,0.141279,9.901737,10.028790,0 - default
x448_frodo976aes,falcon512,pqc-hybrid,pqc,off,18,2,6.226111,0.066345,6.195461,6.256761,0 - default
x448_frodo976aes,falcon1024,pqc-hybrid,pqc,off,19,1,6.486316,0.080568,6.450088,6.522544,0 - default
x448_frodo976aes,p256_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,6.746842,0.061739,6.719081,6.774603,0 - default
x448_frodo976aes,rsa3072_falcon512,pqc-hybrid,pqc-hybrid,off,17,3,8.200588,0.091479,8.157102,8.244075,0 - default
x448_frodo976aes,falconpadded512,pqc-hybrid,pqc,off,19,1,6.258421,0.059092,6.231850,6.284992,0 - default
x448_frodo976aes,p256_falconpadded512,pqc-hybrid,pqc-hybrid,off,17,3,6.736471,0.043866,6.715618,6.757323,0 - default
x448_frodo976aes,rsa3072_falconpadded512,pqc-hybrid,pqc-hybrid,off,19,1,8.344211,0.135578,8.283247,8.405174,0 - default
x448_frodo976aes,p521_falcon1024,pqc-hybrid,pqc-hybrid,off,19,1,10.242632,0.084908,10.204452,10.280811,0 - default
x448_frodo976aes,falconpadded1024,pqc-hybrid,pqc,off,19,1,6.441579,0.055203,6.416757,6.466401,0 - default
x448_frodo976aes,p521_falconpadded1024,pqc-hybrid,pqc-hybrid,off,18,2,10.141111,0.076381,10.105825,10.176397,0 - default
x448_frodo976aes,sphincssha2128fsimple,pqc-hybrid,pqc,off,17,3,13.782353,0.028838,13.768644,13.796062,0 - default
x448_frodo976aes,p256_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,14.184211,0.101342,14.138642,14.229779,0 - default
x448_frodo976aes,rsa3072_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,18,2,15.986667,0.066598,15.955900,16.017433,0 - default
x448_frodo976aes,sphincssha2128ssimple,pqc-hybrid,pqc,off,16,4,152.838125,0.113385,152.782566,152.893684,0 - default
x448_frodo976aes,p256_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,15,5,153.402667,0.075068,153.364677,153.440656,0 - default
x448_frodo976aes,rsa3072_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,154.977368,0.096081,154.934165,155.020572,0 - default
x448_frodo976aes,sphincssha2192fsimple,pqc-hybrid,pqc,off,19,1,19.310526,0.098853,19.266077,19.354976,0 - default
x448_frodo976aes,p384_sphincssha2192fsimple,pqc-hybrid,pqc-hybrid,off,19,1,21.163158,0.142480,21.099091,21.227225,0 - default
x448_frodo976aes,sphincssha2192ssimple,pqc-hybrid,pqc,off,19,1,270.812632,0.229416,270.709474,270.915789,0 - default
x448_frodo976aes,p384_sphincssha2192ssimple,pqc-hybrid,pqc-hybrid,off,20,0,272.576500,0.217964,272.480973,272.672027,0 - default
x448_frodo976aes,sphincssha2256fsimple,pqc-hybrid,pqc,off,17,3,31.952941,0.076220,31.916708,31.989174,0 - default
x448_frodo976aes,p521_sphincssha2256fsimple,pqc-hybrid,pqc-hybrid,off,18,2,35.575556,0.102281,35.528304,35.622807,0 - default
x448_frodo976aes,sphincssha2256ssimple,pqc-hybrid,pqc,off,19,1,246.665789,0.153996,246.596545,246.735034,0 - default
x448_frodo976aes,p521_sphincssha2256ssimple,pqc-hybrid,pqc-hybrid,off,18,2,250.526667,0.139199,250.462360,250.590974,0 - default
x448_frodo976aes,sphincsshake128fsimple,pqc-hybrid,pqc,off,19,1,22.498947,0.088562,22.459125,22.538770,0 - default
x448_frodo976aes,p256_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,22.926316,0.111266,22.876285,22.976347,0 - default
x448_frodo976aes,rsa3072_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,17,3,24.625882,0.074335,24.590546,24.661219,0 - default
x448_frodo976aes,sphincsshake128ssimple,pqc-hybrid,pqc,off,17,3,321.858235,0.265571,321.731991,321.984480,0 - default
x448_frodo976aes,p256_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,322.113158,0.158782,322.041761,322.184555,0 - default
x448_frodo976aes,rsa3072_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,324.089474,0.232247,323.985043,324.193905,0 - default
x448_frodo976aes,sphincsshake192fsimple,pqc-hybrid,pqc,off,19,1,32.710000,0.099275,32.665360,32.754640,0 - default
x448_frodo976aes,p384_sphincsshake192fsimple,pqc-hybrid,pqc-hybrid,off,18,2,34.508333,0.088932,34.467249,34.549418,0 - default
x448_frodo976aes,sphincsshake192ssimple,pqc-hybrid,pqc,off,20,0,573.456000,0.427765,573.268524,573.643476,0 - default
x448_frodo976aes,p384_sphincsshake192ssimple,pqc-hybrid,pqc-hybrid,off,18,2,574.416667,0.179869,574.333571,574.499762,0 - default
x448_frodo976aes,sphincsshake256fsimple,pqc-hybrid,pqc,off,17,3,60.289412,0.094437,60.244519,60.334304,0 - default
x448_frodo976aes,p521_sphincsshake256fsimple,pqc-hybrid,pqc-hybrid,off,19,1,63.960000,0.155492,63.890082,64.029918,0 - default
x448_frodo976aes,sphincsshake256ssimple,pqc-hybrid,pqc,off,19,1,489.707895,0.280665,489.581692,489.834097,0 - default
x448_frodo976aes,p521_sphincsshake256ssimple,pqc-hybrid,pqc-hybrid,off,17,3,493.230588,0.121577,493.172794,493.288382,0 - default
x448_frodo976aes,ED25519,pqc-hybrid,classic,off,18,2,5.402222,0.137351,5.338769,5.465675,0 - default
x448_frodo976aes,ED448,pqc-hybrid,classic,off,19,1,5.768421,0.120751,5.714125,5.822717,0 - default
frodo976shake,MLDSA44,pqc,pqc,off,19,1,9.305263,0.245003,9.195097,9.415430,0 - default
frodo976shake,MLDSA65,pqc,pqc,off,19,1,9.758947,0.426066,9.567365,9.950530,0 - default
frodo976shake,MLDSA87,pqc,pqc,off,20,0,10.045500,0.459570,9.844084,10.246916,0 - default
frodo976shake,p256_mldsa44,pqc,pqc-hybrid,off,18,2,10.220556,0.046963,10.198860,10.242252,0 - default
frodo976shake,rsa3072_mldsa44,pqc,pqc-hybrid,off,17,3,11.958824,0.070877,11.925131,11.992516,0 - default
frodo976shake,p384_mldsa65,pqc,pqc-hybrid,off,18,2,11.713333,0.101692,11.666354,11.760312,0 - default
frodo976shake,p521_mldsa87,pqc,pqc-hybrid,off,18,2,13.715556,0.107003,13.666123,13.764988,0 - default
frodo976shake,falcon512,pqc,pqc,off,19,1,9.452105,0.077214,9.417386,9.486825,0 - default
frodo976shake,falcon1024,pqc,pqc,off,20,0,9.758000,0.110244,9.709684,9.806316,0 - default
frodo976shake,p256_falcon512,pqc,pqc-hybrid,off,19,1,10.391053,0.062441,10.362976,10.419129,0 - default
frodo976shake,rsa3072_falcon512,pqc,pqc-hybrid,off,18,2,12.043333,0.071866,12.010133,12.076534,0 - default
frodo976shake,falconpadded512,pqc,pqc,off,18,2,9.455000,0.060318,9.427135,9.482865,0 - default
frodo976shake,p256_falconpadded512,pqc,pqc-hybrid,off,19,1,10.423684,0.088645,10.383825,10.463544,0 - default
frodo976shake,rsa3072_falconpadded512,pqc,pqc-hybrid,off,19,1,12.075789,0.078550,12.040469,12.111110,0 - default
frodo976shake,p521_falcon1024,pqc,pqc-hybrid,off,19,1,13.930526,0.058640,13.904159,13.956894,0 - default
frodo976shake,falconpadded1024,pqc,pqc,off,20,0,9.761000,0.138560,9.700273,9.821727,0 - default
frodo976shake,p521_falconpadded1024,pqc,pqc-hybrid,off,18,2,13.911667,0.061285,13.883354,13.939979,0 - default
frodo976shake,sphincssha2128fsimple,pqc,pqc,off,19,1,17.041053,0.074825,17.007407,17.074698,0 - default
frodo976shake,p256_sphincssha2128fsimple,pqc,pqc-hybrid,off,18,2,17.933333,0.053137,17.908785,17.957881,0 - default
frodo976shake,rsa3072_sphincssha2128fsimple,pqc,pqc-hybrid,off,19,1,19.607368,0.122286,19.552382,19.662355,0 - default
frodo976shake,sphincssha2128ssimple,pqc,pqc,off,19,1,156.329474,0.219835,156.230624,156.428324,0 - default
frodo976shake,p256_sphincssha2128ssimple,pqc,pqc-hybrid,off,18,2,156.839444,0.141524,156.774064,156.904825,0 - default
frodo976shake,rsa3072_sphincssha2128ssimple,pqc,pqc-hybrid,off,19,1,158.464737,0.161258,158.392226,158.537247,0 - default
frodo976shake,sphincssha2192fsimple,pqc,pqc,off,19,1,22.546316,0.155249,22.476507,22.616124,0 - default
frodo976shake,p384_sphincssha2192fsimple,pqc,pqc-hybrid,off,18,2,24.583889,0.079123,24.547336,24.620442,0 - default
frodo976shake,sphincssha2192ssimple,pqc,pqc,off,20,0,273.965500,0.239879,273.860368,274.070632,0 - default
frodo976shake,p384_sphincssha2192ssimple,pqc,pqc-hybrid,off,20,0,276.363000,0.148434,276.297946,276.428054,0 - default
frodo976shake,sphincssha2256fsimple,pqc,pqc,off,18,2,35.233333,0.070794,35.200628,35.266038,0 - default
frodo976shake,p521_sphincssha2256fsimple,pqc,pqc-hybrid,off,18,2,39.428333,0.137936,39.364610,39.492057,0 - default
frodo976shake,sphincssha2256ssimple,pqc,pqc,off,19,1,249.777895,0.133939,249.717668,249.838121,0 - default
frodo976shake,p521_sphincssha2256ssimple,pqc,pqc-hybrid,off,18,2,253.876111,0.304730,253.735333,254.016889,0 - default
frodo976shake,sphincsshake128fsimple,pqc,pqc,off,19,1,25.720000,0.113088,25.669149,25.770851,0 - default
frodo976shake,p256_sphincsshake128fsimple,pqc,pqc-hybrid,off,19,1,26.613158,0.078248,26.577973,26.648343,0 - default
frodo976shake,rsa3072_sphincsshake128fsimple,pqc,pqc-hybrid,off,19,1,28.283158,0.122341,28.228147,28.338169,0 - default
frodo976shake,sphincsshake128ssimple,pqc,pqc,off,19,1,324.978947,0.187258,324.894746,325.063149,0 - default
frodo976shake,p256_sphincsshake128ssimple,pqc,pqc-hybrid,off,20,0,325.792500,0.235727,325.689188,325.895812,0 - default
frodo976shake,rsa3072_sphincsshake128ssimple,pqc,pqc-hybrid,off,18,2,327.686667,0.300627,327.547784,327.825549,0 - default
frodo976shake,sphincsshake192fsimple,pqc,pqc,off,20,0,35.933500,0.150413,35.867579,35.999421,0 - default
frodo976shake,p384_sphincsshake192fsimple,pqc,pqc-hybrid,off,18,2,38.115556,0.129125,38.055903,38.175208,0 - default
frodo976shake,sphincsshake192ssimple,pqc,pqc,off,19,1,576.878421,0.338399,576.726258,577.030584,0 - default
frodo976shake,p384_sphincsshake192ssimple,pqc,pqc-hybrid,off,17,3,578.652941,0.263457,578.527702,578.778181,0 - default
frodo976shake,sphincsshake256fsimple,pqc,pqc,off,18,2,63.460000,0.099941,63.413830,63.506170,0 - default
frodo976shake,p521_sphincsshake256fsimple,pqc,pqc-hybrid,off,20,0,67.814000,0.251927,67.703588,67.924412,0 - default
frodo976shake,sphincsshake256ssimple,pqc,pqc,off,20,0,492.865500,0.294001,492.736648,492.994352,0 - default
frodo976shake,p521_sphincsshake256ssimple,pqc,pqc-hybrid,off,20,0,496.764500,0.272039,496.645274,496.883726,0 - default
frodo976shake,ED25519,pqc,classic,off,20,0,8.699500,0.165354,8.627031,8.771969,0 - default
frodo976shake,ED448,pqc,classic,off,19,1,9.074737,0.105744,9.027188,9.122285,0 - default
p384_frodo976shake,MLDSA44,pqc-hybrid,pqc,off,19,1,16.300526,0.472399,16.088110,16.512943,0 - default
p384_frodo976shake,MLDSA65,pqc-hybrid,pqc,off,19,1,16.795263,0.531480,16.556281,17.034246,0 - default
p384_frodo976shake,MLDSA87,pqc-hybrid,pqc,off,20,0,17.188500,0.900504,16.793837,17.583163,0 - default
p384_frodo976shake,p256_mldsa44,pqc-hybrid,pqc-hybrid,off,19,1,16.535789,0.115869,16.483688,16.587891,0 - default
p384_frodo976shake,rsa3072_mldsa44,pqc-hybrid,pqc-hybrid,off,18,2,18.358889,0.078881,18.322448,18.395330,0 - default
p384_frodo976shake,p384_mldsa65,pqc-hybrid,pqc-hybrid,off,19,1,17.916842,0.131785,17.857584,17.976100,0 - default
p384_frodo976shake,p521_mldsa87,pqc-hybrid,pqc-hybrid,off,19,1,19.875789,0.078903,19.840310,19.911269,0 - default
p384_frodo976shake,falcon512,pqc-hybrid,pqc,off,19,1,16.316316,0.099231,16.271696,16.360935,0 - default
p384_frodo976shake,falcon1024,pqc-hybrid,pqc,off,19,1,16.553158,0.127717,16.495729,16.610587,0 - default
p384_frodo976shake,p256_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,16.547368,0.108415,16.498619,16.596118,0 - default
p384_frodo976shake,rsa3072_falcon512,pqc-hybrid,pqc-hybrid,off,17,3,18.417059,0.078880,18.379562,18.454556,0 - default
p384_frodo976shake,falconpadded512,pqc-hybrid,pqc,off,16,4,16.320625,0.086137,16.278418,16.362832,0 - default
p384_frodo976shake,p256_falconpadded512,pqc-hybrid,pqc-hybrid,off,19,1,16.637368,0.101371,16.591787,16.682950,0 - default
p384_frodo976shake,rsa3072_falconpadded512,pqc-hybrid,pqc-hybrid,off,18,2,18.465556,0.072859,18.431896,18.499215,0 - default
p384_frodo976shake,p521_falcon1024,pqc-hybrid,pqc-hybrid,off,19,1,20.302632,0.146850,20.236600,20.368663,0 - default
p384_frodo976shake,falconpadded1024,pqc-hybrid,pqc,off,18,2,16.627778,0.140610,16.562819,16.692736,0 - default
p384_frodo976shake,p521_falconpadded1024,pqc-hybrid,pqc-hybrid,off,18,2,20.172778,0.087569,20.132323,20.213233,0 - default
p384_frodo976shake,sphincssha2128fsimple,pqc-hybrid,pqc,off,19,1,23.807368,0.062168,23.779414,23.835323,0 - default
p384_frodo976shake,p256_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,24.137368,0.108056,24.088781,24.185956,0 - default
p384_frodo976shake,rsa3072_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,15,5,25.815333,0.044860,25.792631,25.838035,0 - default
p384_frodo976shake,sphincssha2128ssimple,pqc-hybrid,pqc,off,19,1,162.734211,0.220991,162.634841,162.833580,0 - default
p384_frodo976shake,p256_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,18,2,163.078333,0.196775,162.987428,163.169239,0 - default
p384_frodo976shake,rsa3072_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,18,2,164.855000,0.132365,164.793850,164.916150,0 - default
p384_frodo976shake,sphincssha2192fsimple,pqc-hybrid,pqc,off,19,1,29.283158,0.098998,29.238643,29.327673,0 - default
p384_frodo976shake,p384_sphincssha2192fsimple,pqc-hybrid,pqc-hybrid,off,19,1,30.908421,0.112757,30.857720,30.959123,0 - default
p384_frodo976shake,sphincssha2192ssimple,pqc-hybrid,pqc,off,17,3,280.603529,0.133461,280.540086,280.666973,0 - default
p384_frodo976shake,p384_sphincssha2192ssimple,pqc-hybrid,pqc-hybrid,off,19,1,282.657895,0.185160,282.574637,282.741153,0 - default
p384_frodo976shake,sphincssha2256fsimple,pqc-hybrid,pqc,off,19,1,41.831053,0.078237,41.795873,41.866232,0 - default
p384_frodo976shake,p521_sphincssha2256fsimple,pqc-hybrid,pqc-hybrid,off,19,1,45.564211,0.190272,45.478654,45.649767,0 - default
p384_frodo976shake,sphincssha2256ssimple,pqc-hybrid,pqc,off,17,3,256.561765,0.110862,256.509064,256.614465,0 - default
p384_frodo976shake,p521_sphincssha2256ssimple,pqc-hybrid,pqc-hybrid,off,19,1,260.113158,0.225414,260.011799,260.214517,0 - default
p384_frodo976shake,sphincsshake128fsimple,pqc-hybrid,pqc,off,17,3,32.492353,0.087859,32.450588,32.534118,0 - default
p384_frodo976shake,p256_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,17,3,32.738824,0.066416,32.707252,32.770395,0 - default
p384_frodo976shake,rsa3072_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,17,3,34.692941,0.083049,34.653462,34.732420,0 - default
